ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005008464589215,https://ae-pic-a1.aliexpress-media.com/kf/Sa82a2c18c6d04220b9455c443e3436e47.png,,LAXASFIT Smartwatch Bluetooth Talk Smartwatch Message Alert Heart Rate Monitor Sports Watch for Android IOS Men Women,UGX 102795,UGX 47277,54%,UGX,7.0,UGX 3309,7.0,UGX 3309,5850,87.8%,https://s.click.aliexpress.com/e/_c3Ph2rYz,,,,,,
1005005747379077,https://ae-pic-a1.aliexpress-media.com/kf/Sbe7fa73ddd6540c5b546b460ab282185I.jpg,,Gym Gloves Fitness Training Fingerless Men Women Bodybuilding Exercise Sports Gloves for Cycling Bicycle Anti Slip Breathable,UGX 46684,UGX 21276,54%,UGX,18.0,UGX 3830,18.0,UGX 3830,9830,89.2%,https://s.click.aliexpress.com/e/_c3jaRj4z,,,,,,
1005006325136528,https://ae-pic-a1.aliexpress-media.com/kf/S1a0e12263ce3452288700f354c85b098l.jpg,,Car Wheel Cleaning Brush Profession Tire Auto Cleaning Detailing Care Wet  Dry Wheel Tire Rim Clean Brush Goods Accessory,UGX 48714,UGX 22291,54%,UGX,7.0,UGX 1560,7.0,UGX 1560,20710,90.4%,https://s.click.aliexpress.com/e/_c44lGZQp,,,,,,
1005007244376156,https://ae-pic-a1.aliexpress-media.com/kf/Sf2700e58134c41d39d12fe3b589adda9l.jpg,,Upper Arm Automatic Blood Pressure Monitor BP Sphygmomanometer Pressure Meter Tonometer for Measuring Arterial Pressure,UGX 124438,UGX 19662,84%,UGX,7.0,UGX 1376,7.0,UGX 1376,16360,88.8%,https://s.click.aliexpress.com/e/_c4KpLu13,,,,,,
1005009037383557,https://ae-pic-a1.aliexpress-media.com/kf/Sb1e879c8139b45dfaccd4417d3d6cf32T.jpg,,Versatile Square Full Frame Photochromic Myopia Glasses Unisex Business Casual Blue Light Blocking Near Sight Eyeglasses To -4.0,UGX 33008,UGX 30942,6%,UGX,18.0,UGX 5570,18.0,UGX 5570,25,100.0%,https://s.click.aliexpress.com/e/_c2QKuadF,,,,,,
1005008624727871,https://ae-pic-a1.aliexpress-media.com/kf/S94a40797c36d4b6cbc12727646ef88e15.jpg,,Car Obd2 Scanner Diagnostic Tool Code Reader Engine Fault Code Reader Scanner Can Diagnose All Obd Ii Protocol Cars since 1996,UGX 113849,UGX 52584,53%,UGX,7.0,UGX 3681,7.0,UGX 3681,34417,89.0%,https://s.click.aliexpress.com/e/_c3XYOYKl,,,,,,
1005007341990710,https://ae-pic-a1.aliexpress-media.com/kf/S7b3301f42369441aa90ac715691c0b6aK.png,,"Men's Waterproof Large Capacity Fanny Pack, Adjustable Strap For Outdoor Activities, Travel Running, Hiking, And Cycling",UGX 61907,UGX 4090,93%,UGX,7.0,UGX 286,7.0,UGX 286,60677,86.6%,https://s.click.aliexpress.com/e/_c2Q0zZkd,,,,,,
1005008643131406,https://ae-pic-a1.aliexpress-media.com/kf/S7f63dbbed2084499b6e81301a9ab32efe.jpg,,20Pcs Colorful Balls Cake Topper Mini Balloons Cupcake Insert Sticks for Wedding Birthday Party Cake DIY Decoration Baby Shower,UGX 55084,UGX 25476,53%,UGX,7.0,UGX 1783,7.0,UGX 1783,2300,95.7%,https://s.click.aliexpress.com/e/_c336E0AH,,,,,,
1005007551320745,https://ae-pic-a1.aliexpress-media.com/kf/S252a0715cded42aa92dbe11e2bc6b317x.jpg,,Multifunctional Solar Lamp Outdoor Garden Decoration Solar LED Light Waterproof Sunlight Powered Spotlight with Motion Sensor,UGX 83782,UGX 4090,95%,UGX,7.0,UGX 286,7.0,UGX 286,56019,91.4%,https://s.click.aliexpress.com/e/_c4LrBilT,,,,,,
1005006879485367,https://ae-pic-a1.aliexpress-media.com/kf/S27ef483def6643e283216907f112fdb8U.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657928121/p/1/e/6/t/10301/4000073030798.mp4,5m Double Contact Nano Tape Powerful Extra Strong Sided Adhesive for Kitchen and Bathroom Waterproof and Cleanable Tool,UGX 34885,UGX 15377,55%,UGX,7.0,UGX 1076,7.0,UGX 1076,20426,91.2%,https://s.click.aliexpress.com/e/_c32uYUN3,,,,,,
1005008100843491,https://ae-pic-a1.aliexpress-media.com/kf/S36d77bef8e8a47f38a3d4ccaf04b470e6.jpg,,"2PC Tactical Waist Belt - Durable Automatic Buckle, Perfect for Outdoor Adventures, Unisex Accessories for Men and Women",UGX 83696,UGX 39782,52%,UGX,18.0,UGX 7161,18.0,UGX 7161,13103,90.0%,https://s.click.aliexpress.com/e/_c3VKPlrL,,,,,,
1005006733910508,https://ae-pic-a1.aliexpress-media.com/kf/Sc310aa91d838465eb91cd52fe947d118s.jpg,,Travel Makeup Bag Waterproof Toiletries Organizer High Quality Women Neceser Bathroom Hook Wash Pouch Hook Makeup Storage Bag,UGX 72997,UGX 33705,53%,UGX,7.0,UGX 2359,7.0,UGX 2359,823,93.6%,https://s.click.aliexpress.com/e/_c3HtIvMz,,,,,,
1005006352637590,https://ae-pic-a1.aliexpress-media.com/kf/S73b43a37fbf54fd2bcb626ca59ac48261.jpg,,Thickened Speaker Handle Strap Accessories Universal Wireless Speaker Wristband Pad Lightweight Sticker for JBL Bombox 3/2/1,UGX 59523,UGX 4090,93%,UGX,7.0,UGX 286,7.0,UGX 286,14853,79.2%,https://s.click.aliexpress.com/e/_c3v80fMd,,,,,,
1005008788648164,https://ae-pic-a1.aliexpress-media.com/kf/S730ee5b2d5844b5db1bd53866f5107adb.jpeg,,Flashlight Green Blue Red Laser Pointer Indication Light for Meeting Classroom Torch Light RGB,UGX 38785,UGX 17326,55%,UGX,7.0,UGX 1213,7.0,UGX 1213,35080,87.0%,https://s.click.aliexpress.com/e/_c4sEDHu9,,,,,,
1005007006134184,https://ae-pic-a1.aliexpress-media.com/kf/S111ce20079c549d084a2e335f23827829.jpg,,Type C Wired Earphone For Samsung Galaxy S23 S21 S22 Ultra Plus 3.5 mm Earbuds Headphones A54 A34 A53 A53 Accessories,UGX 36755,UGX 16311,55%,UGX,7.0,UGX 1142,7.0,UGX 1142,26396,88.5%,https://s.click.aliexpress.com/e/_c30E2zFx,,,,,,
1005005915290588,https://ae-pic-a1.aliexpress-media.com/kf/Sad4fc8522370415e8f408374666cd8c4i.jpg,,Skull Rhinestone Belts For Women Men Y2K Leather Strap Crystal Studded Western Cowgirl Cowboy Diamond Bling Bling Belt,UGX 158283,UGX 77076,51%,UGX,18.0,UGX 13874,18.0,UGX 13874,92,90.7%,https://s.click.aliexpress.com/e/_c4cH8UtL,,,,,,
1005010124613431,https://ae-pic-a1.aliexpress-media.com/kf/S5814bf47628f403ba4bc9fec9009426ar.png,,USB C Hub 8In1 7in2 7in1 Type C 3.1 To 4K HDMI Adapter with RJ45 SD/TF Card Reader PD Fast Charge for MacBook Notebook Laptop,UGX 75822,UGX 4090,94%,UGX,3.0,UGX 123,3.0,UGX 123,17258,91.3%,https://s.click.aliexpress.com/e/_c4DoMbPL,,,,,,
1005005936387099,https://ae-pic-a1.aliexpress-media.com/kf/S7d73b0d474074b2a9f077df5647f268d5.jpg,,1 Pcs Compression Knee Support Sleeve Elastic Breathable Knee Pads Brace Springs Gym Sports Protector Basketball Volleyball Run,UGX 54326,UGX 25097,53%,UGX,7.0,UGX 1757,7.0,UGX 1757,15811,94.2%,https://s.click.aliexpress.com/e/_c2JgjkRf,,,,,,
1005006368729169,https://ae-pic-a1.aliexpress-media.com/kf/Sc6d739c52e404168abbaaacda8417373R.jpg,,Kitchen Rotating ShredderSpiral Peeler Manual Vegetable Slicer Fruit Potato Radish Grater Kitchen Gadgets Kitchen Accessories,UGX 43725,UGX 19797,54%,UGX,7.0,UGX 1386,7.0,UGX 1386,15481,90.9%,https://s.click.aliexpress.com/e/_c4tqAENF,,,,,,
1005011957806582,https://ae-pic-a1.aliexpress-media.com/kf/S29e4f66a368c4ef6b5f8f4ef89cc4370q.jpg,,Ultra-light Anti-blue Light Reading Glasses for Women Men Retro Round High-definition Luxury Designer Eyeglasses 0 To +4.0,UGX 20768,UGX 14538,30%,UGX,15.0,UGX 2181,7.0,UGX 1018,13,80.0%,https://s.click.aliexpress.com/e/_c3eHUc2l,,,,,,
1005008294780961,https://ae-pic-a1.aliexpress-media.com/kf/S8218998bf90b41aab27ef8022d5625d42.jpg,,New Men's Business Casual Short Sleeved Bone Flower Solid Color POLO Shirt Fashion Breathable Comfortable Summer Versatile Top,UGX 106537,UGX 51203,51%,UGX,9.0,UGX 4608,9.0,UGX 4608,9040,89.7%,https://s.click.aliexpress.com/e/_c3RZqttJ,,,,,,
1005008318690844,https://ae-pic-a1.aliexpress-media.com/kf/S56851847f8a54d4b9bbd6bfce2c3997ay.jpg,,Reinforced Belt Lumbar Column Posture Corrector Vest  Adjustable Back Support Strap Shoulder Spine Brace Neck Stretcher Trainer,UGX 79209,UGX 36744,53%,UGX,7.0,UGX 2572,7.0,UGX 2572,26267,80.7%,https://s.click.aliexpress.com/e/_c3Trk95f,,,,,,
1005007715983136,https://ae-pic-a1.aliexpress-media.com/kf/Sff9a5fff44844ecfa595b2351b5e2320j.jpg,,LED Teeth Whitening Light Whitening Blue Light UV Light Bleaching Laser Teeth Bleaching Whiten Lamp Personal Dentals Treatments,UGX 40057,UGX 17963,55%,UGX,7.0,UGX 1257,7.0,UGX 1257,18302,82.5%,https://s.click.aliexpress.com/e/_c3hMxynn,,,,,,
1005009682305887,https://ae-pic-a1.aliexpress-media.com/kf/S6a300e0c340e4df59153d7a254bb410fh.jpg,,Photochromic Myopia Glasses for Women Oversized Sparkling Frame Eyewear Outdoor UV Protection Sunglasses Near Sight GLasses,UGX 34652,UGX 32586,5%,UGX,18.0,UGX 5865,18.0,UGX 5865,93,95.0%,https://s.click.aliexpress.com/e/_c3rnsOyt,,,,,,
1005007570765056,https://ae-pic-a1.aliexpress-media.com/kf/S0b069298d580478e84c4c17f439a1cb3h.jpg,,"Precision Screwdriver Set, Laptop Tool Kit, 152/25 in 1 Professional Computer Screwdriver Repair Kit T5 T6 Torx Screwdriver",UGX 66321,UGX 30434,54%,UGX,7.0,UGX 2130,7.0,UGX 2130,14590,85.6%,https://s.click.aliexpress.com/e/_c2IA1eXB,,,,,,
1005006593951067,https://ae-pic-a1.aliexpress-media.com/kf/S193225ef6a144748b4b80b13427008aaT.png,,"COLMI P81 Voice Calling Smart Watch Ultra 1.9 inch Screen 24H Health Monitor 100+ Sports Modes, Bluetooth Smartwatch Men Women",UGX 125685,UGX 60777,51%,UGX,7.0,UGX 4254,7.0,UGX 4254,4710,95.2%,https://s.click.aliexpress.com/e/_c4VY7q6N,,,,,,
1005007433246294,https://ae-pic-a1.aliexpress-media.com/kf/S201973a6b1c544c0ba5ea660123cc484u.jpg,,500ML Temperature Display Thermos Cup Stainless Steel Divided Thermos Bottle Outdoor Vacuum Insulated Cup Father's Day Gift,UGX 127763,UGX 61815,51%,UGX,7.0,UGX 4327,7.0,UGX 4327,9219,91.6%,https://s.click.aliexpress.com/e/_c3ph6xRL,,,,,,
1005006760602533,https://ae-pic-a1.aliexpress-media.com/kf/Sb148259f7ace4e41921e0302e7f34a43V.png,,USB TYPE C Cable 5A Super Fast Charge Cable for iPhone 15 16 17 Full range Huawei Samsung oppo oneplus Universal USB C Extension,UGX 85653,UGX 39905,53%,UGX,9.0,UGX 3591,9.0,UGX 3591,27251,94.3%,https://s.click.aliexpress.com/e/_c3UZbJnj,,,,,,
1005007578607575,https://ae-pic-a1.aliexpress-media.com/kf/Sff0a2ae3f7d7424f8c8d19c1740eb35b2.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/221097294/p/1/e/6/t/10301/1100088423473.mp4,eManco Fashion Gold Size Circle Earrings Women's Jewelry Accessories Classic Stainless Steel Earrings Wholesale,UGX 16979,UGX 14913,12%,UGX,7.0,UGX 1044,7.0,UGX 1044,2311,93.8%,https://s.click.aliexpress.com/e/_c3XVFbpX,,,,,,
1005007083078468,https://ae-pic-a1.aliexpress-media.com/kf/Se966777de79248d3a1a5331553b62394M.jpg,,SMAEL 8105 Digital Watches Sports LED Wristwatches Men's 50m Waterproof Watch Digital Light Stopwatch Watch for Men,UGX 74367,UGX 35118,52%,UGX,18.0,UGX 6321,18.0,UGX 6321,3164,93.0%,https://s.click.aliexpress.com/e/_c3BWlaZL,,,,,,
1005005970564532,https://ae-pic-a1.aliexpress-media.com/kf/Saed9c6922b4d42fb8ca93b306c1b96eas.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/205957859/p/1/e/6/t/10301/4000129574312.mp4,TENSTAR RFID Starter Kit for Arduino for Raspberry PI for UNO R3 Upgraded Version Learning Suite Electronic DIY KIT,UGX 333855,UGX 164861,50%,UGX,7.0,UGX 11540,7.0,UGX 11540,165,97.7%,https://s.click.aliexpress.com/e/_c3nZ8xw1,,,,,,
1005008524907124,https://ae-pic-a1.aliexpress-media.com/kf/S7f083f8e050e4ebda12208b006c1e83fe.jpg,,Dual USB Type-C Quick Charging Cable for Samsung IPhone 17 16 15 Pro Max Huawei Xiaomi Universal Quick Charge USB C Data Cord,UGX 19741,UGX 17675,10%,UGX,9.0,UGX 1591,9.0,UGX 1591,491,92.2%,https://s.click.aliexpress.com/e/_c4bmiPk5,,,,,,
1005010578901099,https://ae-pic-a1.aliexpress-media.com/kf/Sf8adcf59965d49de9a79b478de2f72d4m.jpg,,Men Summer Silent Slippers Indoor Home Bathroom Anti-Slip Soft EVA Sole Odor-Proof Sandals for Women Comfort Lightweight,UGX 63888,UGX 28600,55%,UGX,7.0,UGX 2002,7.0,UGX 2002,4331,84.0%,https://s.click.aliexpress.com/e/_c3m9M2Pf,,,,,,
1005009663699684,https://ae-pic-a1.aliexpress-media.com/kf/S6456d0e84f5a47d2955982f19f2768e80.jpg,,2026 New Military Smart Watch Men IP67 3ATM Outdoor Sports Fitness Tracker Health Monitor 1.44Inch BT Call Smartwatch,UGX 84638,UGX 39409,53%,UGX,7.0,UGX 2759,7.0,UGX 2759,4933,83.7%,https://s.click.aliexpress.com/e/_c4CtVb9n,,,,,,
1005006922433144,https://ae-pic-a1.aliexpress-media.com/kf/Sc458ce03ea2d4f9585ce0d2148dc87a1f.jpg,,3PCS/LOT Men Silky Durag Long Tail Pirate Hat Headband Turban Dome Wave Cap Unisex Wig Cap Elastic Band Satin Bonnet,UGX 58581,UGX 26637,54%,UGX,18.0,UGX 4795,18.0,UGX 4795,4444,91.6%,https://s.click.aliexpress.com/e/_c4COQ9rj,,,,,,
1005007262803719,https://ae-pic-a1.aliexpress-media.com/kf/S5691d119ab1c45c3a305427cd33f5abeD.jpg,,2026 Electric Soldering Iron Kits (SKU:10-IN-1)(16-IN-1)(20-IN-1) 60W Adjustable Temperature Replaceable Soldering Iron Welding,UGX 81251,UGX 38560,52%,UGX,7.0,UGX 2699,7.0,UGX 2699,9244,90.9%,https://s.click.aliexpress.com/e/_c3ECVf4z,,,,,,
1005007532276116,https://ae-pic-a1.aliexpress-media.com/kf/S85e57d13c1cb4a8289195ff37e006d29U.jpg,,For AirPods Pro Protective Case Silicone New Solid Color Apple Bluetooth Headset Soft Case Protective Cover,UGX 32806,UGX 14337,56%,UGX,7.0,UGX 1004,7.0,UGX 1004,11443,79.9%,https://s.click.aliexpress.com/e/_c3dGXIil,,,,,,
1005008512061091,https://ae-pic-a1.aliexpress-media.com/kf/Sb410e0a24d6244049172ba462810af51M.jpg,,Kebidumei 1200/300Mbps Wifi Repeater Amplifier 2.4G 5G Network Expander Range Extender WiFi Signal Booster Wireless Wi-Fi Router,UGX 98430,UGX 47149,52%,UGX,7.0,UGX 3300,7.0,UGX 3300,7208,86.4%,https://s.click.aliexpress.com/e/_c4nnnr7F,,,,,,
1005007959569048,https://ae-pic-a1.aliexpress-media.com/kf/S9695891db3cf4d1b9eb0edd23300c444d.jpg,,2 In 1 Electric Portable Ear And Nose Hair Trimmer Clipper 2024 Professional Painless Portable Eyebrow For Men,UGX 60159,UGX 27415,54%,UGX,7.0,UGX 1919,7.0,UGX 1919,33686,93.4%,https://s.click.aliexpress.com/e/_c3Y9SghF,,,,,,
1005011820499710,https://ae-pic-a1.aliexpress-media.com/kf/Se06416c3652c4b41ae84741e476bf1a8K.jpg,,"Fashionable Unisex Solid Color Shoes for the Food Industry, Comfortable, Lightweight, Durable, Waterproof, Suitable for Kitchen and Hospital, Casual Soft Slip-On Flat Shoes",UGX 145603,UGX 69280,52%,UGX,7.0,UGX 4850,7.0,UGX 4850,29,80.0%,https://s.click.aliexpress.com/e/_c3XIfzDR,,,,,,
1005005485885067,https://ae-pic-a1.aliexpress-media.com/kf/S3aa02c83b776471787b85b2b252da337R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/241632523/p/1/e/6/t/10301/1100132927100.mp4,"LED Strip Lights RGB 3535 ,5V 1M-30M,16 million colors, RGB , Led Strip Lighting Music Sync, Color Changing for Party Home",UGX 61577,UGX 28723,53%,UGX,7.0,UGX 2011,7.0,UGX 2011,5272,88.8%,https://s.click.aliexpress.com/e/_c4lYPTDB,,,,,,
1005007335709104,https://ae-pic-a1.aliexpress-media.com/kf/S6041f5f03de147b0b5f25f8e0e71926bA.jpg,,9pcs Accessories Set 3 Spill Proof Stopper Flowers Straw Cover Boot 2 Straw and Brush and 1 Flower Charm Chain for Stanley Cup,UGX 68718,UGX 31608,54%,UGX,7.0,UGX 2213,7.0,UGX 2213,7291,87.0%,https://s.click.aliexpress.com/e/_c3l2HHi1,,,,,,
1005008978674464,https://ae-pic-a1.aliexpress-media.com/kf/S28fd8f2996a64a858a49a216f4383361q.jpg,,World Famous Sports Liverpool Anfield Stadium Arsenal Stadium Old Trafford Stadium Poster Canvas Paintings Wall Art Home Decor,UGX 45657,UGX 22829,50%,UGX,7.0,UGX 1598,7.0,UGX 1598,15,90.0%,https://s.click.aliexpress.com/e/_c2R4MH6Z,,,,,,
1005009340161468,https://ae-pic-a1.aliexpress-media.com/kf/S6f068f5b8d20480fb2d436dd5d991ba3v.jpg,,New Trend Cat Eye Photochromic Glasses Fashionable Diamond Cut Myopia Glasses Women Men Luxury Color Changing Eyewear 0-1.0-4.0,UGX 36896,UGX 34830,5%,UGX,18.0,UGX 6269,18.0,UGX 6269,29,98.2%,https://s.click.aliexpress.com/e/_c3KSrInB,,,,,,
1005009543177304,https://ae-pic-a1.aliexpress-media.com/kf/S69a331a14adf49be9976903f87f49d0eQ.jpg,,Custom Name Vintage Cute Girl Pattern Makeup Bag Handbag Toiletry Bag Pencil Case Holiday Gift Cosmetic Bag,UGX 49631,UGX 22750,54%,UGX,7.0,UGX 1592,7.0,UGX 1592,1937,97.3%,https://s.click.aliexpress.com/e/_c3CQJzpf,,,,,,
1005006424068194,https://ae-pic-a1.aliexpress-media.com/kf/S31def9da81f44a8ea548e489776ce95ao.jpg,,USB Rechargeable LED Multifunctional Strong Light Pocket Keychain Flashlight Waterproof Outdoor Hiking Camping Mini Flashlight,UGX 42123,UGX 18995,54%,UGX,7.0,UGX 1330,7.0,UGX 1330,9209,93.1%,https://s.click.aliexpress.com/e/_c3ILPct3,,,,,,
1005009424136765,https://ae-pic-a1.aliexpress-media.com/kf/S076677a54ec945a3a0f647162673a88fA.jpg,,Quality Square Polarized Sunglasses Men Metal Core UV400 Unisex Sun Glasses Travel Hiking Beach Fishing Eyewear,UGX 65294,UGX 29927,54%,UGX,18.0,UGX 5387,18.0,UGX 5387,8180,94.2%,https://s.click.aliexpress.com/e/_c2QN6cbP,,,,,,
1005007410290858,https://ae-pic-a1.aliexpress-media.com/kf/S83dbfab3c7cf446a8bad3726941a9d27R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676290184/p/1/e/6/t/10301/1100217739537.mp4,New LED Wrist Blood Pressure Monitor Rechargeable English Voice Broadcast Sphygmomanometer Tonometer BP Monitor,UGX 109056,UGX 52462,51%,UGX,7.0,UGX 3672,7.0,UGX 3672,11424,92.0%,https://s.click.aliexpress.com/e/_c4qd8NKt,,,,,,
1005007494419511,https://ae-pic-a1.aliexpress-media.com/kf/Se2b56c61ba754c64ab2176a94392dcb7J.jpg,,Electric Toothbrush Rotary Rechargeable Electric Toothbrush for Adults Rotating Electric Toothbrushes with 8 Soft Brush Heads,UGX 116037,UGX 55952,51%,UGX,7.0,UGX 3917,7.0,UGX 3917,9295,93.2%,https://s.click.aliexpress.com/e/_c3aKCfqv,,,,,,
1005010504790432,https://ae-pic-a1.aliexpress-media.com/kf/S6d3803429bd847c0b7b7a7c2a8b679674.jpg,,Men's Quartz Watch Bracelet Necklace Ring Set Plastic Strap Suitable for Daily Wear Festival Gifts Box Not Included,UGX 74318,UGX 34347,53%,UGX,18.0,UGX 6182,18.0,UGX 6182,202,87.1%,https://s.click.aliexpress.com/e/_c3FIDajn,,,,,,
1005009986059048,https://ae-pic-a1.aliexpress-media.com/kf/S1776e75fcd294d4b9327de6ab3e5c521A.jpg,,Classic Popular Photochromic Myopia Glasses Blue Light Blocking Eyeglasses Driving Riding Eye Protection Luxury Designer Glasses,UGX 32568,UGX 32568,0%,UGX,10.0,UGX 3257,7.0,UGX 2280,30,88.6%,https://s.click.aliexpress.com/e/_c4b8YJLT,,,,,,
1005007665191805,https://ae-pic-a1.aliexpress-media.com/kf/S01471fe7dcc4482aa020170161f262ce9.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2672808006/p/1/e/6/t/10301/1100181315306.mp4,2P DC MCB 12V 24V 48V 500V Circuit Breaker Battery Car Protector DZ47 Positive Negative Pole Rotection  Protect Switch Isolator,UGX 52309,UGX 50243,3%,UGX,7.0,UGX 3517,7.0,UGX 3517,828,96.4%,https://s.click.aliexpress.com/e/_c3TB7Hzr,,,,,,
1005007365669652,https://ae-pic-a1.aliexpress-media.com/kf/S100d49f0b3434c25b4e4cd4a7b387462p.jpg,,Damaged Screw Extractor Set HSS Drill Bit Stripped Broken Remover Small Easily Quickly Take Out Kit Easy Demolition Power Tools,UGX 65893,UGX 4090,93%,UGX,7.0,UGX 286,7.0,UGX 286,48623,92.5%,https://s.click.aliexpress.com/e/_c4L7Ogcp,,,,,,
1005006304425302,https://ae-pic-a1.aliexpress-media.com/kf/S438441fa6f63422289a40c8e58bdafcfw.jpg,,Essager 240W USB Type C To USB C Cable 100W PD 3.1 Fast Charging Charger Wire For iPhone 15 Pro max Macbook Pro Xiaomi Samsung,UGX 67385,UGX 31627,53%,UGX,9.0,UGX 2846,9.0,UGX 2846,14484,96.7%,https://s.click.aliexpress.com/e/_c45yicSl,,,,,,
1005007116156424,https://ae-pic-a1.aliexpress-media.com/kf/S7a9adde47a544e4c83c4dc06141196e7u.jpg,,"55-105KG Men's long sleeved elastic shirt, non ironing business dress, professional work attire, stand up collar shirt",UGX 147070,UGX 67055,54%,UGX,9.0,UGX 6035,9.0,UGX 6035,676,91.0%,https://s.click.aliexpress.com/e/_c4TUaxAD,,,,,,
1005008330233641,https://ae-pic-a1.aliexpress-media.com/kf/S58081f7b4ab44aee858a2f1a14ef33bbM.jpg,,DATA FROG X3 Wireless Controller for Android Game Controller for Samsung Galaxy for PUBG Mobile for Switch/Switch OLED,UGX 209968,UGX 94518,54%,UGX,7.0,UGX 6616,7.0,UGX 6616,1667,91.8%,https://s.click.aliexpress.com/e/_c3M99ZVX,,,,,,
1005008142788723,https://ae-pic-a1.aliexpress-media.com/kf/S8dc6999d206340f88e7297e74c155e2em.jpg,,1/5pcs 360° Rotating Storage Hanger Hook Multi-Claw Bag Metal Belts Rack Wooden Organizer For Bras Ties Household Closet Acces,UGX 47919,UGX 21894,54%,UGX,7.0,UGX 1533,7.0,UGX 1533,9357,96.1%,https://s.click.aliexpress.com/e/_c3P7pq7R,,,,,,
1005005671574312,https://ae-pic-a1.aliexpress-media.com/kf/Sbdb4a238571743daab314c5dee2f76a2C.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2672498160/p/1/e/6/t/10301/1100154565631.mp4,MaAnt CPU BGA Reballing Stencil Kit For Qualcomm HiSilicon MTK Android Phone Motherboard CPU IC Planting Tin Template Steel Mesh,UGX 32940,UGX 30874,6%,UGX,7.0,UGX 2161,7.0,UGX 2161,120,95.3%,https://s.click.aliexpress.com/e/_c4bXnlgz,,,,,,
1005007423352787,https://ae-pic-a1.aliexpress-media.com/kf/S09a36968692e469284afd493bccf5d74I.jpg,,eManco Minimalist Geometric Round Pendant Homemade Bracelet and Necklace Making Accessories,UGX 16524,UGX 14458,12%,UGX,7.0,UGX 1012,7.0,UGX 1012,1676,97.1%,https://s.click.aliexpress.com/e/_c3T3lEAH,,,,,,
1005007341694778,https://ae-pic-a1.aliexpress-media.com/kf/S8ee56ad210284db1b1286df68383dd42o.jpg,,Ultra-strong Double-sided Adhesive Nano Tape Transparent Waterproof Extra Strong Sticky Strip Heavy-duty Two Side Tape,UGX 18971,UGX 16826,11%,UGX,7.0,UGX 1178,7.0,UGX 1178,999,93.2%,https://s.click.aliexpress.com/e/_c3l4lg9F,,,,,,
1005008342329090,https://ae-pic-a1.aliexpress-media.com/kf/S1a19144453914862a981bf4f6a31cd74H.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2672474421/p/1/e/6/t/10301/1100140236313.mp4,New RFID Men Card Wallets Hasp Small Card Wallets Slim Mini Men's Wallet High Qaulity Card Clip Photo Holder Short Male Purses,UGX 71933,UGX 33179,53%,UGX,7.0,UGX 2323,7.0,UGX 2323,1227,94.1%,https://s.click.aliexpress.com/e/_c3G8XArr,,,,,,
1005009348696071,https://ae-pic-a1.aliexpress-media.com/kf/Sdd9180e156b54939bc604fbb727a6e8dX.jpg,,Universal Car Nylon Cable Tie Buckles Heavy Duty Self-Locking Zip Ties Holder with Pin Button Fasteners Car UV Resistant Ties,UGX 33283,UGX 14576,56%,UGX,9.0,UGX 1312,9.0,UGX 1312,24085,95.3%,https://s.click.aliexpress.com/e/_c3xnREQV,,,,,,
1005007182090920,https://ae-pic-a1.aliexpress-media.com/kf/Se0cd8c3f8fbd40b283012336e0008f27d.jpg,,Women's New Style Photochromic Myopia Glasses Unisex Vintage Color Changing Near Sight Eyewear Men New Trendy Smart Sunglasses,UGX 33271,UGX 31205,6%,UGX,18.0,UGX 5617,18.0,UGX 5617,57,96.7%,https://s.click.aliexpress.com/e/_c4oifZWZ,,,,,,
1005007439096797,https://ae-pic-a1.aliexpress-media.com/kf/S1e760de8ec0943089b356dd943d0cb50q.jpg,,5LED High Power Led Flashlights Rechargeable Camping Spotlight with Side Light 3 Lighting Modes for Camping Adventure Outdoor,UGX 74746,UGX 35307,52%,UGX,7.0,UGX 2471,7.0,UGX 2471,19188,91.0%,https://s.click.aliexpress.com/e/_c3K1gevj,,,,,,
1005008182861445,https://ae-pic-a1.aliexpress-media.com/kf/S00b134c1322f42f4bb2e9248be305ae8i.png,,86pcs/Set Elegant Pearl Earrings Multi-Layered Necklace Ear Studs Rings 4-In-1 Jewelry Set For Women Daily Wear Gift (No Box),UGX 91742,UGX 43805,52%,UGX,7.0,UGX 3066,7.0,UGX 3066,9989,91.8%,https://s.click.aliexpress.com/e/_c3PBw6Yp,,,,,,
1005009024901722,https://ae-pic-a1.aliexpress-media.com/kf/Sacfa06fe12d14bd98c0ba484c724033bo.jpg,,1PCS DC 3V 5V Micro Submersible Motor Pump Silent Portable Submersible Water Pump USB for Fish Tank Fountain Aquarium Garden,UGX 40949,UGX 18408,55%,UGX,7.0,UGX 1289,7.0,UGX 1289,609,92.9%,https://s.click.aliexpress.com/e/_c4lj4uMp,,,,,,
